Time,Prognozowane zapotrzebowanie sieci,generacjaJW,zrodla_odnawialne,Niedyspozycyjnosc,saldo,month,day_of_week,hour,da1_price
2022-12-03 10:00:00+00:00,19721.0,19814.0,1054.0,0.0,-93.0,12,5,11,1185.23
2022-12-03 11:00:00+00:00,20267.0,20363.0,1137.0,0.0,-96.0,12,5,12,1188.81
2022-12-03 12:00:00+00:00,20523.0,20620.0,1100.0,0.0,-97.0,12,5,13,1187.83
2022-12-03 13:00:00+00:00,20564.0,20662.0,1050.0,0.0,-99.0,12,5,14,1188.81
2022-12-03 14:00:00+00:00,20615.0,20714.0,930.0,0.0,-99.0,12,5,15,1176.51
2022-12-03 15:00:00+00:00,20162.0,20261.0,749.0,0.0,-99.0,12,5,16,1185.23
2022-12-03 16:00:00+00:00,20341.0,20442.0,612.0,0.0,-101.0,12,5,17,1199.16
2022-12-03 17:00:00+00:00,20745.0,20847.0,896.0,0.0,-101.0,12,5,18,1188.81
2022-12-03 18:00:00+00:00,20621.0,20718.0,1009.0,0.0,-98.0,12,5,19,1140.62
2022-12-03 19:00:00+00:00,20198.0,20623.0,1080.0,0.0,-425.0,12,5,20,1098.41
2022-12-03 20:00:00+00:00,19796.0,20146.0,1131.0,0.0,-350.0,12,5,21,1002.38
2022-12-03 21:00:00+00:00,19144.0,19237.0,869.0,0.0,-94.0,12,5,22,869.33
2022-12-03 22:00:00+00:00,18181.0,18269.0,881.0,0.0,-87.0,12,5,23,778.1
2022-12-03 23:00:00+00:00,17131.0,17535.0,914.0,0.0,-404.0,12,5,24,790.0
2022-12-04 00:00:00+00:00,16063.0,16664.0,990.0,0.0,-601.0,12,6,1,574.0
2022-12-04 01:00:00+00:00,15020.0,15301.0,1357.0,0.0,-281.0,12,6,2,484.47
2022-12-04 02:00:00+00:00,14626.0,15232.0,1373.0,0.0,-606.0,12,6,3,510.63
2022-12-04 03:00:00+00:00,14163.0,15328.0,1482.0,0.0,-1164.0,12,6,4,510.63
2022-12-04 04:00:00+00:00,14084.0,15190.0,1637.0,0.0,-1106.0,12,6,5,510.63
2022-12-04 05:00:00+00:00,14091.0,15459.0,1750.0,0.0,-1368.0,12,6,6,510.63
2022-12-04 06:00:00+00:00,14272.0,15521.0,1935.0,0.0,-1249.0,12,6,7,519.58
2022-12-04 07:00:00+00:00,14786.0,16521.0,2024.0,0.0,-1734.0,12,6,8,519.58
2022-12-04 08:00:00+00:00,15107.0,16151.0,2108.0,0.0,-1044.0,12,6,9,681.81
2022-12-04 09:00:00+00:00,15303.0,17367.0,2531.0,0.0,-2063.0,12,6,10,760.0
2022-12-04 10:00:00+00:00,16507.0,17980.0,2971.0,0.0,-1473.0,12,6,11,830.0
2022-12-04 11:00:00+00:00,16995.0,18193.0,3190.0,0.0,-1199.0,12,6,12,860.0
2022-12-04 12:00:00+00:00,17358.0,18051.0,3047.0,0.0,-693.0,12,6,13,735.73
2022-12-04 13:00:00+00:00,17515.0,17967.0,2962.0,0.0,-451.0,12,6,14,858.0
2022-12-04 14:00:00+00:00,17672.0,17915.0,2860.0,0.0,-243.0,12,6,15,830.0
2022-12-04 15:00:00+00:00,17704.0,17817.0,2711.0,0.0,-113.0,12,6,16,802.5
2022-12-04 16:00:00+00:00,17650.0,17747.0,2682.0,0.0,-97.0,12,6,17,865.0
2022-12-04 17:00:00+00:00,18333.0,18430.0,2970.0,0.0,-97.0,12,6,18,858.0
2022-12-04 18:00:00+00:00,18146.0,18239.0,3176.0,0.0,-94.0,12,6,19,858.0
2022-12-04 19:00:00+00:00,17952.0,18046.0,3138.0,0.0,-94.0,12,6,20,850.0
2022-12-04 20:00:00+00:00,18252.0,18346.0,2780.0,0.0,-95.0,12,6,21,785.0
2022-12-04 21:00:00+00:00,17881.0,17974.0,2758.0,0.0,-93.0,12,6,22,710.0
2022-12-04 22:00:00+00:00,17087.0,17502.0,2848.0,0.0,-415.0,12,6,23,770.0
2022-12-04 23:00:00+00:00,16622.0,17702.0,2995.0,0.0,-1080.0,12,6,24,580.0
2022-12-05 00:00:00+00:00,15757.0,17064.0,3052.0,0.0,-1307.0,12,0,1,647.0
2022-12-05 01:00:00+00:00,14814.0,17178.0,3003.0,0.0,-2364.0,12,0,2,657.89
2022-12-05 02:00:00+00:00,14589.0,16295.0,2973.0,0.0,-1705.0,12,0,3,633.0
2022-12-05 03:00:00+00:00,14602.0,16321.0,2926.0,0.0,-1719.0,12,0,4,657.89
2022-12-05 04:00:00+00:00,14611.0,16156.0,3043.0,0.0,-1546.0,12,0,5,692.0
2022-12-05 05:00:00+00:00,15030.0,16413.0,3115.0,0.0,-1384.0,12,0,6,550.0
2022-12-05 06:00:00+00:00,16284.0,16354.0,3004.0,0.0,-70.0,12,0,7,930.0
2022-12-05 07:00:00+00:00,18935.0,19038.0,2891.0,0.0,-104.0,12,0,8,999.79
2022-12-05 08:00:00+00:00,20780.0,20897.0,2412.0,0.0,-117.0,12,0,9,1077.44
2022-12-05 09:00:00+00:00,21860.0,21969.0,2284.0,0.0,-109.0,12,0,10,1105.14
2022-12-05 10:00:00+00:00,22277.0,22384.0,2366.0,0.0,-107.0,12,0,11,1090.84
2022-12-05 11:00:00+00:00,22141.0,22250.0,2443.0,0.0,-109.0,12,0,12,1117.07
2022-12-05 12:00:00+00:00,22344.0,22453.0,2523.0,0.0,-108.0,12,0,13,1147.38
2022-12-05 13:00:00+00:00,22628.0,22737.0,1413.0,0.0,-109.0,12,0,14,1148.84
2022-12-05 14:00:00+00:00,22817.0,22928.0,1729.0,0.0,-111.0,12,0,15,1154.26
2022-12-05 15:00:00+00:00,22581.0,22687.0,1396.0,0.0,-107.0,12,0,16,1180.0
2022-12-05 16:00:00+00:00,22689.0,22802.0,1037.0,0.0,-112.0,12,0,17,1178.24
2022-12-05 17:00:00+00:00,23340.0,23455.0,987.0,0.0,-115.0,12,0,18,1154.94
2022-12-05 18:00:00+00:00,23226.0,23333.0,906.0,0.0,-108.0,12,0,19,1147.38
2022-12-05 19:00:00+00:00,22800.0,22906.0,793.0,0.0,-106.0,12,0,20,1110.0
2022-12-05 20:00:00+00:00,22410.0,22516.0,759.0,0.0,-106.0,12,0,21,1016.69
2022-12-05 21:00:00+00:00,21679.0,21781.0,680.0,0.0,-102.0,12,0,22,870.0
2022-12-05 22:00:00+00:00,20462.0,20557.0,593.0,0.0,-95.0,12,0,23,939.0
2022-12-05 23:00:00+00:00,18976.0,19073.0,524.0,0.0,-97.0,12,0,24,835.0
2022-12-06 00:00:00+00:00,17703.0,18035.0,490.0,0.0,-332.0,12,1,1,889.0
2022-12-06 01:00:00+00:00,16865.0,17203.0,314.0,0.0,-338.0,12,1,2,890.0
2022-12-06 02:00:00+00:00,16403.0,17412.0,252.0,0.0,-1009.0,12,1,3,855.0
2022-12-06 03:00:00+00:00,16197.0,17560.0,420.0,0.0,-1363.0,12,1,4,855.0
2022-12-06 04:00:00+00:00,16318.0,17432.0,405.0,0.0,-1114.0,12,1,5,895.0
2022-12-06 05:00:00+00:00,16659.0,17518.0,373.0,0.0,-860.0,12,1,6,987.73
2022-12-06 06:00:00+00:00,17397.0,17409.0,360.0,0.0,-13.0,12,1,7,989.74
2022-12-06 07:00:00+00:00,19675.0,19681.0,326.0,0.0,-5.0,12,1,8,1054.8
2022-12-06 08:00:00+00:00,21777.0,21811.0,334.0,0.0,-34.0,12,1,9,1170.0
2022-12-06 09:00:00+00:00,22607.0,22586.0,393.0,0.0,20.0,12,1,10,1224.08
2022-12-06 10:00:00+00:00,22945.0,22955.0,497.0,0.0,-9.0,12,1,11,1217.65
2022-12-06 11:00:00+00:00,22785.0,22816.0,536.0,0.0,-31.0,12,1,12,1239.19
2022-12-06 12:00:00+00:00,22976.0,23006.0,575.0,0.0,-31.0,12,1,13,1240.0
2022-12-06 13:00:00+00:00,22989.0,23016.0,550.0,0.0,-27.0,12,1,14,1245.05
2022-12-06 14:00:00+00:00,23299.0,23326.0,484.0,0.0,-27.0,12,1,15,1233.99
2022-12-06 15:00:00+00:00,23125.0,23128.0,450.0,0.0,-3.0,12,1,16,1225.0
2022-12-06 16:00:00+00:00,22906.0,22933.0,461.0,0.0,-27.0,12,1,17,1248.29
2022-12-06 17:00:00+00:00,23155.0,23182.0,545.0,0.0,-27.0,12,1,18,1190.0
2022-12-06 18:00:00+00:00,22931.0,22958.0,637.0,0.0,-26.0,12,1,19,1140.0
2022-12-06 19:00:00+00:00,22463.0,22489.0,723.0,0.0,-27.0,12,1,20,1106.13
2022-12-06 20:00:00+00:00,22299.0,22324.0,817.0,0.0,-26.0,12,1,21,1014.66
2022-12-06 21:00:00+00:00,21891.0,21918.0,911.0,0.0,-27.0,12,1,22,850.0
2022-12-06 22:00:00+00:00,20483.0,20502.0,998.0,0.0,-20.0,12,1,23,930.0
2022-12-06 23:00:00+00:00,18954.0,19222.0,1073.0,0.0,-269.0,12,1,24,825.0
2022-12-07 00:00:00+00:00,17686.0,18017.0,1175.0,0.0,-332.0,12,2,1,835.2
2022-12-07 01:00:00+00:00,16700.0,17044.0,1253.0,0.0,-344.0,12,2,2,835.2
2022-12-07 02:00:00+00:00,16277.0,17496.0,1498.0,0.0,-1219.0,12,2,3,814.99
2022-12-07 03:00:00+00:00,16214.0,17739.0,1692.0,0.0,-1525.0,12,2,4,820.0
2022-12-07 04:00:00+00:00,16265.0,17717.0,1879.0,0.0,-1452.0,12,2,5,839.0
2022-12-07 05:00:00+00:00,16763.0,17894.0,1994.0,0.0,-1130.0,12,2,6,790.0
2022-12-07 06:00:00+00:00,17465.0,17559.0,2098.0,0.0,-94.0,12,2,7,825.0
2022-12-07 07:00:00+00:00,19705.0,19807.0,2212.0,0.0,-103.0,12,2,8,850.0
2022-12-07 08:00:00+00:00,21631.0,21737.0,2486.0,0.0,-105.0,12,2,9,1000.0
2022-12-07 09:00:00+00:00,22475.0,22582.0,2794.0,0.0,-107.0,12,2,10,1017.7
2022-12-07 10:00:00+00:00,22662.0,22770.0,3138.0,0.0,-108.0,12,2,11,998.89
2022-12-07 11:00:00+00:00,22660.0,22769.0,3414.0,0.0,-109.0,12,2,12,998.89
2022-12-07 12:00:00+00:00,22896.0,23005.0,3691.0,0.0,-109.0,12,2,13,1000.0
2022-12-07 13:00:00+00:00,22992.0,23099.0,3891.0,0.0,-107.0,12,2,14,998.89
2022-12-07 14:00:00+00:00,23158.0,23269.0,3943.0,0.0,-111.0,12,2,15,909.0
2022-12-07 15:00:00+00:00,22891.0,22998.0,3665.0,0.0,-106.0,12,2,16,850.0
2022-12-07 16:00:00+00:00,22961.0,23073.0,3627.0,0.0,-112.0,12,2,17,920.0
2022-12-07 17:00:00+00:00,23197.0,23311.0,3585.0,0.0,-115.0,12,2,18,827.0
2022-12-07 18:00:00+00:00,22939.0,23048.0,3710.0,0.0,-109.0,12,2,19,794.0
2022-12-07 19:00:00+00:00,22433.0,22540.0,3861.0,0.0,-108.0,12,2,20,713.12
2022-12-07 20:00:00+00:00,22180.0,22312.0,4001.0,0.0,-132.0,12,2,21,674.7
2022-12-07 21:00:00+00:00,21650.0,21753.0,4104.0,0.0,-103.0,12,2,22,674.7
2022-12-07 22:00:00+00:00,20256.0,21155.0,4107.0,0.0,-899.0,12,2,23,820.0
2022-12-07 23:00:00+00:00,18706.0,20572.0,3959.0,0.0,-1866.0,12,2,24,720.0
2022-12-08 00:00:00+00:00,17703.0,20296.0,3746.0,0.0,-2593.0,12,3,1,836.0
2022-12-08 01:00:00+00:00,16788.0,19240.0,3525.0,0.0,-2452.0,12,3,2,770.0
2022-12-08 02:00:00+00:00,16377.0,19338.0,3123.0,0.0,-2961.0,12,3,3,781.0
2022-12-08 03:00:00+00:00,16279.0,19387.0,2947.0,0.0,-3108.0,12,3,4,770.0
2022-12-08 04:00:00+00:00,16429.0,19200.0,2588.0,0.0,-2771.0,12,3,5,815.0
2022-12-08 05:00:00+00:00,16713.0,18665.0,2708.0,0.0,-1952.0,12,3,6,840.0
2022-12-08 06:00:00+00:00,17619.0,18510.0,2245.0,0.0,-892.0,12,3,7,880.0
2022-12-08 07:00:00+00:00,19466.0,19568.0,1986.0,0.0,-102.0,12,3,8,916.0
2022-12-08 08:00:00+00:00,21433.0,21537.0,2079.0,26.0,-104.0,12,3,9,1071.0
2022-12-08 09:00:00+00:00,22251.0,22358.0,2604.0,26.0,-106.0,12,3,10,1100.0
2022-12-08 10:00:00+00:00,22270.0,22376.0,3029.0,392.0,-106.0,12,3,11,1090.0
2022-12-08 11:00:00+00:00,21846.0,21979.0,3179.0,392.0,-134.0,12,3,12,1114.99
2022-12-08 12:00:00+00:00,21905.0,22015.0,3207.0,392.0,-110.0,12,3,13,1149.0
2022-12-08 13:00:00+00:00,22011.0,22117.0,2912.0,209.0,-106.0,12,3,14,1160.0
2022-12-08 14:00:00+00:00,22622.0,22732.0,2536.0,26.0,-110.0,12,3,15,1164.28
2022-12-08 15:00:00+00:00,22314.0,22420.0,2107.0,26.0,-106.0,12,3,16,1150.8
2022-12-08 16:00:00+00:00,22650.0,22761.0,1730.0,26.0,-112.0,12,3,17,1172.8
2022-12-08 17:00:00+00:00,23336.0,23449.0,1797.0,0.0,-113.0,12,3,18,1135.8
2022-12-08 18:00:00+00:00,23111.0,23218.0,2190.0,0.0,-106.0,12,3,19,1090.0
2022-12-08 19:00:00+00:00,22590.0,22693.0,2258.0,0.0,-104.0,12,3,20,1040.53
2022-12-08 20:00:00+00:00,22426.0,22530.0,2258.0,0.0,-104.0,12,3,21,989.0
2022-12-08 21:00:00+00:00,21903.0,21998.0,2151.0,0.0,-95.0,12,3,22,840.0
2022-12-08 22:00:00+00:00,20553.0,20647.0,1677.0,0.0,-94.0,12,3,23,890.0
2022-12-08 23:00:00+00:00,19024.0,19115.0,1802.0,0.0,-92.0,12,3,24,920.0
2022-12-09 00:00:00+00:00,17687.0,18393.0,1534.0,0.0,-707.0,12,4,1,890.0
2022-12-09 01:00:00+00:00,16558.0,17221.0,1089.0,0.0,-663.0,12,4,2,870.0
2022-12-09 02:00:00+00:00,16183.0,17278.0,892.0,0.0,-1095.0,12,4,3,853.0
2022-12-09 03:00:00+00:00,16482.0,17618.0,640.0,0.0,-1137.0,12,4,4,870.0
2022-12-09 04:00:00+00:00,16703.0,17333.0,514.0,0.0,-630.0,12,4,5,930.0
2022-12-09 05:00:00+00:00,17071.0,17282.0,381.0,0.0,-212.0,12,4,6,1006.62
2022-12-09 06:00:00+00:00,17870.0,17677.0,293.0,0.0,194.0,12,4,7,1006.62
2022-12-09 07:00:00+00:00,19978.0,20083.0,251.0,0.0,-105.0,12,4,8,1090.76
2022-12-09 08:00:00+00:00,21813.0,21921.0,219.0,0.0,-109.0,12,4,9,1186.97
2022-12-09 09:00:00+00:00,22417.0,22532.0,575.0,0.0,-116.0,12,4,10,1240.2
2022-12-09 10:00:00+00:00,22363.0,22474.0,1183.0,0.0,-110.0,12,4,11,1190.0
2022-12-09 11:00:00+00:00,22042.0,22154.0,1417.0,0.0,-112.0,12,4,12,1204.03
2022-12-09 12:00:00+00:00,22164.0,22276.0,1550.0,0.0,-112.0,12,4,13,1240.2
2022-12-09 13:00:00+00:00,22278.0,22387.0,1308.0,0.0,-109.0,12,4,14,1255.2
2022-12-09 14:00:00+00:00,22658.0,22770.0,940.0,0.0,-113.0,12,4,15,1259.0
2022-12-09 15:00:00+00:00,22572.0,22681.0,547.0,0.0,-108.0,12,4,16,1270.2
2022-12-09 16:00:00+00:00,22807.0,22923.0,148.0,0.0,-116.0,12,4,17,1285.2
2022-12-09 17:00:00+00:00,23350.0,23466.0,225.0,0.0,-116.0,12,4,18,1250.0
2022-12-09 18:00:00+00:00,23286.0,23396.0,347.0,0.0,-110.0,12,4,19,1159.66
2022-12-09 19:00:00+00:00,22888.0,22997.0,465.0,0.0,-109.0,12,4,20,1116.0
2022-12-09 20:00:00+00:00,22736.0,22687.0,548.0,0.0,49.0,12,4,21,1022.19
2022-12-09 21:00:00+00:00,22095.0,22189.0,611.0,0.0,-94.0,12,4,22,920.0
2022-12-09 22:00:00+00:00,20705.0,20781.0,676.0,0.0,-76.0,12,4,23,995.61
2022-12-09 23:00:00+00:00,19250.0,19345.0,714.0,0.0,-96.0,12,4,24,888.0
2022-12-10 00:00:00+00:00,18271.0,18349.0,737.0,0.0,-77.0,12,5,1,999.53
2022-12-10 01:00:00+00:00,17600.0,17688.0,766.0,0.0,-87.0,12,5,2,963.51
2022-12-10 02:00:00+00:00,17296.0,17266.0,588.0,0.0,30.0,12,5,3,900.0
2022-12-10 03:00:00+00:00,16917.0,17070.0,590.0,0.0,-154.0,12,5,4,895.0
2022-12-10 04:00:00+00:00,16803.0,17162.0,576.0,0.0,-359.0,12,5,5,900.0
2022-12-10 05:00:00+00:00,16725.0,16889.0,587.0,0.0,-164.0,12,5,6,960.0
2022-12-10 06:00:00+00:00,16720.0,16810.0,742.0,0.0,-90.0,12,5,7,998.74
2022-12-10 07:00:00+00:00,17135.0,17226.0,690.0,0.0,-91.0,12,5,8,1048.89
2022-12-10 08:00:00+00:00,17815.0,17909.0,612.0,0.0,-94.0,12,5,9,1152.78
2022-12-10 09:00:00+00:00,18960.0,19058.0,590.0,0.0,-99.0,12,5,10,1280.4
2022-12-10 10:00:00+00:00,19898.0,19997.0,610.0,0.0,-99.0,12,5,11,1310.4
2022-12-10 11:00:00+00:00,20560.0,20661.0,618.0,0.0,-101.0,12,5,12,1320.4
2022-12-10 12:00:00+00:00,20698.0,20800.0,620.0,0.0,-102.0,12,5,13,1330.0
2022-12-10 13:00:00+00:00,20576.0,20679.0,546.0,0.0,-103.0,12,5,14,1340.4
2022-12-10 14:00:00+00:00,20562.0,20665.0,473.0,0.0,-103.0,12,5,15,1302.68
2022-12-10 15:00:00+00:00,20196.0,20300.0,374.0,0.0,-103.0,12,5,16,1300.1
2022-12-10 16:00:00+00:00,20271.0,20375.0,328.0,0.0,-104.0,12,5,17,1350.1
2022-12-10 17:00:00+00:00,20546.0,20650.0,351.0,0.0,-104.0,12,5,18,1300.1
2022-12-10 18:00:00+00:00,20404.0,20505.0,378.0,0.0,-101.0,12,5,19,1250.0
2022-12-10 19:00:00+00:00,20192.0,20290.0,383.0,0.0,-98.0,12,5,20,1199.79
2022-12-10 20:00:00+00:00,19807.0,19904.0,419.0,0.0,-97.0,12,5,21,1090.0
2022-12-10 21:00:00+00:00,19149.0,19242.0,478.0,0.0,-93.0,12,5,22,1000.18
2022-12-10 22:00:00+00:00,18199.0,18286.0,518.0,0.0,-87.0,12,5,23,980.0
2022-12-10 23:00:00+00:00,17238.0,17265.0,540.0,0.0,-28.0,12,5,24,854.0
2022-12-11 00:00:00+00:00,16255.0,16340.0,569.0,0.0,-85.0,12,6,1,724.83
2022-12-11 01:00:00+00:00,15298.0,15380.0,541.0,0.0,-83.0,12,6,2,679.56
2022-12-11 02:00:00+00:00,14748.0,15045.0,497.0,0.0,-298.0,12,6,3,730.0
2022-12-11 03:00:00+00:00,14330.0,15219.0,610.0,0.0,-890.0,12,6,4,730.0
2022-12-11 04:00:00+00:00,14450.0,15596.0,707.0,0.0,-1146.0,12,6,5,700.0
2022-12-11 05:00:00+00:00,14530.0,15581.0,787.0,0.0,-1051.0,12,6,6,640.0
2022-12-11 06:00:00+00:00,14758.0,15385.0,837.0,0.0,-627.0,12,6,7,603.3
2022-12-11 07:00:00+00:00,15427.0,15984.0,956.0,0.0,-557.0,12,6,8,627.9
2022-12-11 08:00:00+00:00,15749.0,15838.0,1048.0,0.0,-88.0,12,6,9,765.0
2022-12-11 09:00:00+00:00,16179.0,16272.0,1093.0,0.0,-93.0,12,6,10,860.0
2022-12-11 10:00:00+00:00,17160.0,17255.0,1193.0,0.0,-95.0,12,6,11,920.0
2022-12-11 11:00:00+00:00,18000.0,18096.0,1214.0,0.0,-96.0,12,6,12,950.0
2022-12-11 12:00:00+00:00,18316.0,18417.0,1503.0,0.0,-101.0,12,6,13,958.5
2022-12-11 13:00:00+00:00,18450.0,18547.0,1583.0,0.0,-97.0,12,6,14,950.0
2022-12-11 14:00:00+00:00,18539.0,18637.0,1556.0,0.0,-98.0,12,6,15,900.0
2022-12-11 15:00:00+00:00,18569.0,18666.0,1569.0,0.0,-97.0,12,6,16,900.0
2022-12-11 16:00:00+00:00,18637.0,18738.0,1572.0,0.0,-100.0,12,6,17,920.0
2022-12-11 17:00:00+00:00,19129.0,19231.0,1745.0,0.0,-102.0,12,6,18,920.0
2022-12-11 18:00:00+00:00,19157.0,19255.0,1681.0,0.0,-97.0,12,6,19,900.0
2022-12-11 19:00:00+00:00,18964.0,19060.0,1622.0,0.0,-96.0,12,6,20,900.0
2022-12-11 20:00:00+00:00,18763.0,18859.0,1738.0,0.0,-96.0,12,6,21,850.0
2022-12-11 21:00:00+00:00,18371.0,18465.0,1850.0,0.0,-95.0,12,6,22,756.0
2022-12-11 22:00:00+00:00,17746.0,17834.0,1906.0,0.0,-88.0,12,6,23,660.0
2022-12-11 23:00:00+00:00,17074.0,17168.0,2140.0,0.0,-94.0,12,6,24,569.99
2022-12-12 00:00:00+00:00,16259.0,17073.0,2261.0,0.0,-814.0,12,0,1,720.0
2022-12-12 01:00:00+00:00,15695.0,18163.0,2340.0,0.0,-2469.0,12,0,2,674.99
2022-12-12 02:00:00+00:00,15334.0,17812.0,2419.0,0.0,-2478.0,12,0,3,650.0
2022-12-12 03:00:00+00:00,15308.0,17959.0,2575.0,0.0,-2651.0,12,0,4,650.0
2022-12-12 04:00:00+00:00,15400.0,18073.0,2752.0,0.0,-2672.0,12,0,5,670.0
2022-12-12 05:00:00+00:00,15894.0,18382.0,2903.0,0.0,-2488.0,12,0,6,720.0
2022-12-12 06:00:00+00:00,17034.0,18987.0,3121.0,0.0,-1953.0,12,0,7,840.4
2022-12-12 07:00:00+00:00,19767.0,19870.0,3704.0,0.0,-104.0,12,0,8,830.0
2022-12-12 08:00:00+00:00,21511.0,21617.0,3910.0,0.0,-106.0,12,0,9,925.0
2022-12-12 09:00:00+00:00,22403.0,22527.0,4017.0,0.0,-124.0,12,0,10,966.36
2022-12-12 10:00:00+00:00,22953.0,23263.0,4097.0,0.0,-310.0,12,0,11,961.81
2022-12-12 11:00:00+00:00,23210.0,23520.0,4225.0,0.0,-311.0,12,0,12,961.81
2022-12-12 12:00:00+00:00,23248.0,23553.0,4508.0,0.0,-305.0,12,0,13,925.0
2022-12-12 13:00:00+00:00,23319.0,23630.0,4606.0,0.0,-312.0,12,0,14,890.0
2022-12-12 14:00:00+00:00,23453.0,23768.0,4927.0,0.0,-315.0,12,0,15,832.0
2022-12-12 15:00:00+00:00,23205.0,23516.0,5039.0,0.0,-311.0,12,0,16,861.0
2022-12-12 16:00:00+00:00,23302.0,23619.0,5041.0,0.0,-317.0,12,0,17,861.0
2022-12-12 17:00:00+00:00,23432.0,23995.0,4980.0,0.0,-564.0,12,0,18,810.0
2022-12-12 18:00:00+00:00,23342.0,23958.0,5077.0,0.0,-617.0,12,0,19,719.12
2022-12-12 19:00:00+00:00,23000.0,23704.0,5044.0,0.0,-703.0,12,0,20,706.33
2022-12-12 20:00:00+00:00,22819.0,23528.0,5036.0,0.0,-708.0,12,0,21,687.83
2022-12-12 21:00:00+00:00,22188.0,22893.0,5017.0,0.0,-705.0,12,0,22,537.32
2022-12-12 22:00:00+00:00,20844.0,21692.0,5006.0,0.0,-848.0,12,0,23,810.0
2022-12-12 23:00:00+00:00,19346.0,21604.0,4988.0,0.0,-2258.0,12,0,24,676.22
2022-12-13 00:00:00+00:00,18300.0,21178.0,4990.0,0.0,-2878.0,12,1,1,727.0
2022-12-13 01:00:00+00:00,17434.0,19266.0,4971.0,0.0,-1832.0,12,1,2,727.0
2022-12-13 02:00:00+00:00,16697.0,19374.0,4781.0,0.0,-2677.0,12,1,3,710.0
2022-12-13 03:00:00+00:00,16404.0,19206.0,4497.0,0.0,-2802.0,12,1,4,727.0
2022-12-13 04:00:00+00:00,16614.0,19115.0,4214.0,0.0,-2501.0,12,1,5,748.89
2022-12-13 05:00:00+00:00,17000.0,18985.0,4023.0,0.0,-1985.0,12,1,6,765.0
2022-12-13 06:00:00+00:00,17979.0,18130.0,3812.0,0.0,-150.0,12,1,7,900.0
2022-12-13 07:00:00+00:00,20445.0,20555.0,3678.0,0.0,-110.0,12,1,8,854.6
2022-12-13 08:00:00+00:00,22154.0,22268.0,3606.0,0.0,-114.0,12,1,9,970.12
2022-12-13 09:00:00+00:00,22625.0,22741.0,4045.0,0.0,-116.0,12,1,10,982.0
2022-12-13 10:00:00+00:00,23271.0,23391.0,4192.0,0.0,-121.0,12,1,11,972.46
2022-12-13 11:00:00+00:00,23261.0,23378.0,4006.0,0.0,-117.0,12,1,12,976.0
2022-12-13 12:00:00+00:00,23502.0,23618.0,3910.0,0.0,-117.0,12,1,13,997.0
2022-12-13 13:00:00+00:00,23671.0,23786.0,3369.0,0.0,-115.0,12,1,14,1100.0
2022-12-13 14:00:00+00:00,23643.0,23760.0,2923.0,0.0,-117.0,12,1,15,1114.0
2022-12-13 15:00:00+00:00,23332.0,23446.0,2367.0,0.0,-115.0,12,1,16,1121.53
2022-12-13 16:00:00+00:00,23767.0,23888.0,1882.0,0.0,-121.0,12,1,17,1150.0
2022-12-13 17:00:00+00:00,24156.0,24279.0,1748.0,0.0,-123.0,12,1,18,1138.73
2022-12-13 18:00:00+00:00,24018.0,24134.0,1736.0,0.0,-116.0,12,1,19,1114.0
2022-12-13 19:00:00+00:00,23411.0,23526.0,1931.0,0.0,-115.0,12,1,20,1114.0
2022-12-13 20:00:00+00:00,23329.0,23444.0,1961.0,0.0,-114.0,12,1,21,1070.0
2022-12-13 21:00:00+00:00,22922.0,23034.0,1965.0,0.0,-111.0,12,1,22,910.0
2022-12-13 22:00:00+00:00,21494.0,21598.0,1903.0,0.0,-104.0,12,1,23,922.0
2022-12-13 23:00:00+00:00,20010.0,20115.0,1908.0,0.0,-105.0,12,1,24,840.0
2022-12-14 00:00:00+00:00,18757.0,18867.0,1938.0,0.0,-110.0,12,2,1,900.0
2022-12-14 01:00:00+00:00,17997.0,18618.0,1923.0,0.0,-621.0,12,2,2,863.0
2022-12-14 02:00:00+00:00,17858.0,18763.0,1962.0,0.0,-905.0,12,2,3,880.0
2022-12-14 03:00:00+00:00,17648.0,19144.0,2125.0,0.0,-1496.0,12,2,4,863.0
2022-12-14 04:00:00+00:00,17617.0,19072.0,2255.0,0.0,-1455.0,12,2,5,890.0
2022-12-14 05:00:00+00:00,18004.0,18751.0,2356.0,0.0,-747.0,12,2,6,890.0
2022-12-14 06:00:00+00:00,19104.0,19219.0,2307.0,0.0,-115.0,12,2,7,925.0
2022-12-14 07:00:00+00:00,20909.0,21024.0,2402.0,0.0,-115.0,12,2,8,980.72
2022-12-14 08:00:00+00:00,22745.0,22862.0,2831.0,0.0,-117.0,12,2,9,1060.1
2022-12-14 09:00:00+00:00,23202.0,23322.0,3482.0,0.0,-121.0,12,2,10,1050.0
2022-12-14 10:00:00+00:00,23890.0,24006.0,3497.0,0.0,-116.0,12,2,11,1007.5
2022-12-14 11:00:00+00:00,23648.0,23773.0,3549.0,0.0,-125.0,12,2,12,1060.0
2022-12-14 12:00:00+00:00,23578.0,23699.0,3483.0,0.0,-121.0,12,2,13,1096.7
2022-12-14 13:00:00+00:00,23662.0,23782.0,3105.0,0.0,-120.0,12,2,14,1116.0
2022-12-14 14:00:00+00:00,23798.0,23920.0,2757.0,0.0,-122.0,12,2,15,1116.0
2022-12-14 15:00:00+00:00,23470.0,23588.0,2500.0,0.0,-118.0,12,2,16,1116.0
2022-12-14 16:00:00+00:00,23709.0,23831.0,2383.0,0.0,-122.0,12,2,17,1120.0
