Time,Prognozowane zapotrzebowanie sieci,Przewidywana generacja JW i magazynów energii wiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9),Prognozowana generacja JW i magazynów energii nie wiadcz¹cych us³ug bilansuj¹cych w ramach RB,Prognozowana sumaryczna generacja róde³ wiatrowych,Prognozowana sumaryczna generacja róde³ fotowoltaicznych,Planowane saldo wymiany miêdzysystemowej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹cych z warunków eksploatacyjnych JW wiadcz¹cych us³ugi bilansuj¹ce w ramach RB,da1_price,day_of_week,month,hour
2023-02-24 03:00:00+00:00,15972,8954,7099,3036,0,-80,0,0.0,567.16,4,2,3
2023-02-24 04:00:00+00:00,16026,9299,6950,2899,0,-222,0,0.0,565.44,4,2,4
2023-02-24 05:00:00+00:00,16452,9426,6954,2975,0,72,0,0.0,660.58,4,2,5
2023-02-24 06:00:00+00:00,17015,9483,7256,3283,0,276,0,0.0,711.0,4,2,6
2023-02-24 07:00:00+00:00,18626,10030,7437,3409,1,1159,0,0.0,750.0,4,2,7
2023-02-24 08:00:00+00:00,19995,11912,7187,3178,77,896,358,0.0,759.9,4,2,8
2023-02-24 09:00:00+00:00,20863,12793,7051,2890,399,1019,358,0.0,749.9,4,2,9
2023-02-24 10:00:00+00:00,21028,12231,7224,2891,763,1572,358,0.0,710.0,4,2,10
2023-02-24 11:00:00+00:00,20735,11581,7475,3068,1000,1679,358,0.0,698.0,4,2,11
2023-02-24 12:00:00+00:00,20682,10810,8056,3510,1414,1816,358,0.0,689.0,4,2,12
2023-02-24 13:00:00+00:00,20642,10716,8300,3697,1527,1626,358,0.0,685.67,4,2,13
2023-02-24 14:00:00+00:00,20826,11161,8065,3555,1337,1600,358,0.0,677.0,4,2,14
2023-02-24 15:00:00+00:00,20533,10810,7966,3542,1103,1757,358,0.0,700.0,4,2,15
2023-02-24 16:00:00+00:00,20483,10989,7758,3449,655,1736,358,0.0,720.0,4,2,16
2023-02-24 17:00:00+00:00,20900,11994,7495,3343,232,1412,358,0.0,770.0,4,2,17
2023-02-24 18:00:00+00:00,21576,12789,7221,3165,1,1566,358,0.0,770.0,4,2,18
2023-02-24 19:00:00+00:00,21560,12628,7368,3261,0,1564,358,0.0,769.0,4,2,19
2023-02-24 20:00:00+00:00,21487,12288,7488,3356,0,1711,358,0.0,711.0,4,2,20
2023-02-24 21:00:00+00:00,20762,11926,7463,3285,0,1373,358,0.0,650.14,4,2,21
2023-02-24 22:00:00+00:00,19255,10764,7200,3069,0,1291,0,0.0,649.0,4,2,22
2023-02-24 23:00:00+00:00,17837,9860,6959,2876,0,1017,0,0.0,573.49,4,2,23
2023-02-25 00:00:00+00:00,16533,9655,6557,2531,0,321,0,0.0,556.68,5,2,0
2023-02-25 01:00:00+00:00,15634,8477,6318,2303,0,839,0,0.0,555.11,5,2,1
2023-02-25 02:00:00+00:00,15348,8911,6090,2072,0,347,0,0.0,551.0,5,2,2
2023-02-25 03:00:00+00:00,15075,8944,6161,2096,0,-30,0,0.0,541.36,5,2,3
2023-02-25 04:00:00+00:00,14953,8863,6119,2095,0,-29,0,0.0,546.47,5,2,4
2023-02-25 05:00:00+00:00,15234,8998,6264,2250,0,-28,0,0.0,541.36,5,2,5
2023-02-25 06:00:00+00:00,15366,8983,6345,2340,0,38,0,0.0,503.0,5,2,6
2023-02-25 07:00:00+00:00,15838,8781,6524,2504,6,533,0,0.0,531.0,5,2,7
2023-02-25 08:00:00+00:00,16347,8307,7273,3106,273,767,1962,0.0,555.11,5,2,8
2023-02-25 09:00:00+00:00,17174,8066,8465,3976,877,644,1962,0.0,560.0,5,2,9
2023-02-25 10:00:00+00:00,17907,7990,9382,4682,1340,535,1962,0.0,560.0,5,2,10
2023-02-25 11:00:00+00:00,17980,7632,9584,4636,1899,764,1962,0.0,567.44,5,2,11
2023-02-25 12:00:00+00:00,18016,8077,9497,4398,2258,442,1962,0.0,551.0,5,2,12
2023-02-25 13:00:00+00:00,17971,7637,9836,4714,2336,498,1259,0.0,550.0,5,2,13
2023-02-25 14:00:00+00:00,17993,7618,9933,4947,2074,442,1187,0.0,551.0,5,2,14
2023-02-25 15:00:00+00:00,17858,7683,10211,5430,1604,-36,1720,0.0,550.0,5,2,15
2023-02-25 16:00:00+00:00,17805,7765,10074,5476,1024,-34,1720,0.0,567.38,5,2,16
2023-02-25 17:00:00+00:00,18135,7923,9790,5438,406,421,1720,0.0,580.0,5,2,17
2023-02-25 18:00:00+00:00,19032,9529,9702,5501,6,-199,1187,0.0,614.27,5,2,18
2023-02-25 19:00:00+00:00,19309,9752,9827,5614,0,-270,1187,0.0,610.0,5,2,19
2023-02-25 20:00:00+00:00,19060,9576,9937,5700,0,-453,1187,0.0,590.0,5,2,20
2023-02-25 21:00:00+00:00,18493,8669,9850,5642,0,-26,1187,0.0,572.11,5,2,21
2023-02-25 22:00:00+00:00,17646,8472,9626,5443,0,-452,0,0.0,570.0,5,2,22
2023-02-25 23:00:00+00:00,16634,7895,9269,5110,0,-530,0,0.0,520.0,5,2,23
2023-02-26 00:00:00+00:00,15320,7235,8929,4796,0,-844,0,0.0,492.0,6,2,0
2023-02-26 01:00:00+00:00,14391,6827,8612,4540,0,-1048,0,0.0,461.0,6,2,1
2023-02-26 02:00:00+00:00,14133,6436,8466,4348,0,-769,0,0.0,450.0,6,2,2
2023-02-26 03:00:00+00:00,14190,6536,8421,4285,0,-768,0,0.0,450.0,6,2,3
2023-02-26 04:00:00+00:00,14074,6538,8362,4214,0,-826,0,0.0,457.0,6,2,4
2023-02-26 05:00:00+00:00,14144,6675,8286,4126,0,-817,0,0.0,492.77,6,2,5
2023-02-26 06:00:00+00:00,14272,6695,8019,3860,0,-442,0,0.0,492.77,6,2,6
2023-02-26 07:00:00+00:00,14051,6920,7785,3563,6,-654,0,0.0,492.77,6,2,7
2023-02-26 08:00:00+00:00,14035,6996,7696,3241,450,-656,1489,0.0,497.39,6,2,8
2023-02-26 09:00:00+00:00,14788,7361,7897,3167,1134,-470,1489,0.0,492.77,6,2,9
2023-02-26 10:00:00+00:00,15748,7978,7859,2916,1639,-89,1489,0.0,492.77,6,2,10
2023-02-26 11:00:00+00:00,16319,8291,8065,2955,2045,-37,1440,0.0,492.77,6,2,11
2023-02-26 12:00:00+00:00,16541,8518,8070,2848,2321,-47,1392,0.0,492.77,6,2,12
2023-02-26 13:00:00+00:00,16808,8698,8147,2889,2403,-37,1392,0.0,492.77,6,2,13
2023-02-26 14:00:00+00:00,17033,8904,8166,3093,1989,-36,1392,0.0,492.77,6,2,14
2023-02-26 15:00:00+00:00,16822,8976,7882,3084,1327,-37,1392,0.0,550.0,6,2,15
2023-02-26 16:00:00+00:00,16417,8997,7453,2783,869,-33,1392,0.0,570.08,6,2,16
2023-02-26 17:00:00+00:00,16392,9141,6868,2327,386,383,1392,0.0,662.83,6,2,17
2023-02-26 18:00:00+00:00,17429,9872,6555,2146,20,1003,1187,0.0,715.0,6,2,18
2023-02-26 19:00:00+00:00,17907,11095,6354,1952,0,457,1187,0.0,729.22,6,2,19
2023-02-26 20:00:00+00:00,18032,11541,6148,1738,0,343,1187,0.0,705.0,6,2,20
2023-02-26 21:00:00+00:00,17652,10975,5977,1572,0,700,1187,0.0,719.0,6,2,21
2023-02-26 22:00:00+00:00,16811,10155,5697,1405,0,959,0,0.0,679.0,6,2,22
2023-02-26 23:00:00+00:00,16130,10055,5559,1300,0,516,0,0.0,600.0,6,2,23
2023-02-27 00:00:00+00:00,15508,10045,5471,1213,0,-9,0,0.0,651.0,0,2,0
2023-02-27 01:00:00+00:00,14745,9379,5373,1158,0,-7,0,0.0,592.82,0,2,1
2023-02-27 02:00:00+00:00,14295,9426,5166,1013,0,-297,0,0.0,609.0,0,2,2
2023-02-27 03:00:00+00:00,14183,9170,5112,949,0,-99,0,0.0,612.0,0,2,3
2023-02-27 04:00:00+00:00,14235,9049,5064,916,0,123,0,0.0,615.0,0,2,4
2023-02-27 05:00:00+00:00,14840,9774,4916,738,0,150,0,0.0,686.21,0,2,5
2023-02-27 06:00:00+00:00,16041,10382,4874,628,0,785,0,0.0,765.0,0,2,6
2023-02-27 07:00:00+00:00,18147,12489,4769,507,39,888,94,0.0,850.0,0,2,7
2023-02-27 08:00:00+00:00,19741,13767,5141,450,636,832,94,0.0,870.0,0,2,8
2023-02-27 09:00:00+00:00,20444,13935,5497,363,1630,1012,94,0.0,824.34,0,2,9
2023-02-27 10:00:00+00:00,20566,13055,5803,330,2443,1708,94,0.0,757.0,0,2,10
2023-02-27 11:00:00+00:00,20085,12417,5859,329,2772,1809,94,0.0,730.0,0,2,11
2023-02-27 12:00:00+00:00,20050,12089,5978,312,3213,1983,94,0.0,745.0,0,2,12
2023-02-27 13:00:00+00:00,20030,11793,5878,309,3050,2359,94,0.0,745.0,0,2,13
2023-02-27 14:00:00+00:00,20303,12270,5713,365,2539,2320,94,0.0,745.0,0,2,14
2023-02-27 15:00:00+00:00,20325,13086,5503,425,1967,1737,94,0.0,775.0,0,2,15
2023-02-27 16:00:00+00:00,20254,13129,5393,608,1244,1732,0,0.0,824.34,0,2,16
2023-02-27 17:00:00+00:00,20705,13889,5078,646,446,1739,0,0.0,874.0,0,2,17
2023-02-27 18:00:00+00:00,21671,15393,4919,633,5,1359,0,0.0,874.0,0,2,18
2023-02-27 19:00:00+00:00,22344,16744,4941,556,0,660,0,0.0,869.0,0,2,19
2023-02-27 20:00:00+00:00,22044,17189,4898,517,0,-43,0,0.0,848.59,0,2,20
2023-02-27 21:00:00+00:00,21473,15933,4667,365,0,873,0,0.0,775.0,0,2,21
2023-02-27 22:00:00+00:00,20105,14861,4513,268,0,732,0,0.0,750.0,0,2,22
2023-02-27 23:00:00+00:00,18469,13359,4536,320,0,574,0,0.0,691.0,0,2,23
2023-02-28 00:00:00+00:00,17479,12991,4435,246,0,54,0,0.0,691.0,1,2,0
2023-02-28 01:00:00+00:00,16554,11096,4336,181,0,1122,0,0.0,687.1,1,2,1
2023-02-28 02:00:00+00:00,16305,11255,4322,161,0,728,0,0.0,690.14,1,2,2
2023-02-28 03:00:00+00:00,16252,11657,4311,149,0,284,0,0.0,695.0,1,2,3
2023-02-28 04:00:00+00:00,16322,11603,4310,148,0,409,0,0.0,688.44,1,2,4
2023-02-28 05:00:00+00:00,16670,11397,4326,164,0,947,0,0.0,710.0,1,2,5
2023-02-28 06:00:00+00:00,17515,11621,4361,185,0,1532,0,0.0,820.0,1,2,6
2023-02-28 07:00:00+00:00,19044,12885,4450,193,97,1708,0,0.0,875.0,1,2,7
2023-02-28 08:00:00+00:00,20348,14431,5165,216,1317,752,0,0.0,850.0,1,2,8
2023-02-28 09:00:00+00:00,20354,14365,5941,223,3141,49,358,0.0,750.0,1,2,9
2023-02-28 10:00:00+00:00,19211,12009,6649,181,4942,552,358,0.0,670.0,1,2,10
2023-02-28 11:00:00+00:00,18326,10093,7145,140,6292,1088,358,0.0,609.88,1,2,11
2023-02-28 12:00:00+00:00,18034,10244,7402,164,6954,387,358,0.0,594.49,1,2,12
2023-02-28 13:00:00+00:00,17486,10092,7416,193,6911,-22,358,0.0,599.91,1,2,13
2023-02-28 14:00:00+00:00,17854,10592,7145,227,6193,118,358,0.0,625.0,1,2,14
2023-02-28 15:00:00+00:00,18199,10663,6687,262,5024,849,358,0.0,694.0,1,2,15
2023-02-28 16:00:00+00:00,18758,11655,5974,276,3324,1129,0,0.0,750.0,1,2,16
2023-02-28 17:00:00+00:00,19887,13355,5132,314,1306,1400,0,0.0,869.0,1,2,17
2023-02-28 18:00:00+00:00,21691,15609,4743,404,49,1339,0,0.0,922.64,1,2,18
2023-02-28 19:00:00+00:00,22381,16892,4956,615,0,533,0,0.0,950.0,1,2,19
2023-02-28 20:00:00+00:00,22306,16106,5317,1017,0,883,0,0.0,865.0,1,2,20
2023-02-28 21:00:00+00:00,21852,15055,5552,1311,0,1246,0,0.0,780.0,1,2,21
2023-02-28 22:00:00+00:00,20463,13731,5633,1395,0,1100,0,0.0,754.0,1,2,22
2023-02-28 23:00:00+00:00,18937,12210,5661,1435,0,1066,0,0.0,695.0,1,2,23
2023-03-01 00:00:00+00:00,17588,11427,5707,1523,0,454,0,0.0,636.0,2,3,0
2023-03-01 01:00:00+00:00,16752,10914,5602,1489,0,236,0,0.0,635.12,2,3,1
2023-03-01 02:00:00+00:00,16532,10818,5592,1478,0,123,0,0.0,635.0,2,3,2
2023-03-01 03:00:00+00:00,16346,10574,5598,1480,0,174,0,0.0,635.0,2,3,3
2023-03-01 04:00:00+00:00,16408,10528,5580,1453,0,300,0,0.0,640.0,2,3,4
2023-03-01 05:00:00+00:00,16813,10713,5531,1382,0,570,0,0.0,670.0,2,3,5
2023-03-01 06:00:00+00:00,17744,11236,5469,1320,0,1039,0,0.0,770.0,2,3,6
2023-03-01 07:00:00+00:00,19740,14060,5372,1123,115,308,0,0.0,830.0,2,3,7
2023-03-01 08:00:00+00:00,20730,14560,5888,992,1363,282,0,0.0,830.0,2,3,8
2023-03-01 09:00:00+00:00,20425,14041,6471,739,3300,-88,0,0.0,715.0,2,3,9
2023-03-01 10:00:00+00:00,19405,12395,6647,349,4953,363,0,0.0,632.76,2,3,10
2023-03-01 11:00:00+00:00,17996,10898,6934,205,5878,164,0,0.0,590.0,2,3,11
2023-03-01 12:00:00+00:00,17632,10734,7086,197,6322,-189,0,0.0,582.0,2,3,12
2023-03-01 13:00:00+00:00,17612,10271,7014,192,6174,327,0,0.0,587.57,2,3,13
2023-03-01 14:00:00+00:00,17823,10395,6763,172,5662,665,0,0.0,617.67,2,3,14
2023-03-01 15:00:00+00:00,18003,10609,6306,188,4573,1088,0,0.0,675.0,2,3,15
2023-03-01 16:00:00+00:00,18743,11820,5680,167,3020,1243,0,0.0,750.0,2,3,16
2023-03-01 17:00:00+00:00,20061,13808,4959,163,1216,1294,0,0.0,849.88,2,3,17
2023-03-01 18:00:00+00:00,21774,15530,4585,203,71,1660,0,0.0,910.0,2,3,18
2023-03-01 19:00:00+00:00,22352,15773,4680,296,0,1899,0,0.0,900.0,2,3,19
2023-03-01 20:00:00+00:00,22033,15684,4926,551,0,1423,0,0.0,848.07,2,3,20
2023-03-01 21:00:00+00:00,21429,14639,5065,713,0,1726,0,0.0,760.0,2,3,21
2023-03-01 22:00:00+00:00,20142,13710,5032,701,0,1400,0,0.0,727.0,2,3,22
2023-03-01 23:00:00+00:00,18767,13091,4693,502,0,983,0,0.0,685.0,2,3,23
2023-03-02 00:00:00+00:00,17483,11650,4549,351,0,1284,0,0.0,675.0,3,3,0
2023-03-02 01:00:00+00:00,16628,10568,4433,226,0,1627,0,0.0,640.0,3,3,1
2023-03-02 02:00:00+00:00,16447,10487,4491,261,0,1469,0,0.0,650.0,3,3,2
2023-03-02 03:00:00+00:00,16453,10837,4492,263,0,1125,0,0.0,659.5,3,3,3
2023-03-02 04:00:00+00:00,16371,10637,4483,254,0,1250,0,0.0,655.3,3,3,4
2023-03-02 05:00:00+00:00,16834,10649,4468,234,0,1717,0,0.0,700.0,3,3,5
2023-03-02 06:00:00+00:00,17615,11728,4431,200,0,1456,0,0.0,805.0,3,3,6
2023-03-02 07:00:00+00:00,19502,13127,4481,196,80,1894,0,0.0,850.0,3,3,7
2023-03-02 08:00:00+00:00,20617,14420,4872,135,936,1325,401,0.0,848.5,3,3,8
2023-03-02 09:00:00+00:00,20691,15132,5337,94,2156,222,392,0.0,725.0,3,3,9
2023-03-02 10:00:00+00:00,19772,13607,5795,85,3308,370,363,0.0,647.0,3,3,10
2023-03-02 11:00:00+00:00,18746,12897,6127,63,4266,-278,363,0.0,593.88,3,3,11
2023-03-02 12:00:00+00:00,19019,12464,6310,76,4716,245,363,0.0,580.0,3,3,12
2023-03-02 13:00:00+00:00,19040,12697,6281,105,4652,62,324,0.0,585.0,3,3,13
2023-03-02 14:00:00+00:00,19131,12561,6195,108,4411,375,285,0.0,625.0,3,3,14
2023-03-02 15:00:00+00:00,19184,11877,5837,121,3565,1470,285,0.0,694.87,3,3,15
2023-03-02 16:00:00+00:00,19593,12946,5379,147,2359,1268,195,0.0,780.0,3,3,16
2023-03-02 17:00:00+00:00,20512,13629,4842,178,992,2042,195,0.0,870.0,3,3,17
2023-03-02 18:00:00+00:00,21944,15199,4574,280,64,2171,195,0.0,900.0,3,3,18
2023-03-02 19:00:00+00:00,22219,15763,4717,410,0,1739,196,0.0,890.0,3,3,19
2023-03-02 20:00:00+00:00,22276,15565,4748,423,0,1962,196,0.0,860.0,3,3,20
2023-03-02 21:00:00+00:00,21703,14957,4726,426,0,2020,196,0.0,775.0,3,3,21
2023-03-02 22:00:00+00:00,20312,13609,4689,432,0,2015,0,0.0,751.1,3,3,22
2023-03-02 23:00:00+00:00,18801,12408,4729,524,0,1665,0,0.0,676.0,3,3,23
2023-03-03 00:00:00+00:00,17587,11112,4787,640,0,1689,0,0.0,636.0,4,3,0
2023-03-03 01:00:00+00:00,16661,11362,4978,798,0,321,0,0.0,604.71,4,3,1
2023-03-03 02:00:00+00:00,16484,11485,5003,826,0,-4,0,0.0,591.0,4,3,2
2023-03-03 03:00:00+00:00,16390,11584,5081,902,0,-275,0,0.0,591.78,4,3,3
2023-03-03 04:00:00+00:00,16496,11580,5303,1118,0,-388,0,0.0,597.88,4,3,4
2023-03-03 05:00:00+00:00,16949,11613,5351,1181,0,-15,0,0.0,651.0,4,3,5
2023-03-03 06:00:00+00:00,17884,11726,5323,1134,0,835,0,0.0,774.88,4,3,6
2023-03-03 07:00:00+00:00,19422,13243,5298,1101,82,881,0,0.0,822.29,4,3,7
2023-03-03 08:00:00+00:00,20859,15288,5570,1042,698,0,308,0.0,820.94,4,3,8
2023-03-03 09:00:00+00:00,21516,15679,5837,1088,1295,0,308,0.0,769.0,4,3,9
2023-03-03 10:00:00+00:00,21496,15005,5864,1113,1371,627,308,0.0,641.0,4,3,10
2023-03-03 11:00:00+00:00,20624,13609,6364,1194,2376,652,308,0.0,573.79,4,3,11
2023-03-03 12:00:00+00:00,21201,14166,6506,1561,1982,530,491,0.0,562.81,4,3,12
2023-03-03 13:00:00+00:00,20989,13041,7440,2264,2470,509,491,0.0,562.81,4,3,13
2023-03-03 14:00:00+00:00,21095,12525,7883,2792,2297,687,490,0.0,563.96,4,3,14
2023-03-03 15:00:00+00:00,20842,11444,8132,3120,1921,1266,112,0.0,640.0,4,3,15
2023-03-03 16:00:00+00:00,20932,11446,7930,3178,1214,1556,112,0.0,714.0,4,3,16
2023-03-03 17:00:00+00:00,21491,12142,7922,3599,306,1427,0,0.0,795.1,4,3,17
2023-03-03 18:00:00+00:00,22079,12126,8601,4279,20,1352,0,0.0,765.0,4,3,18
2023-03-03 19:00:00+00:00,22689,13198,9129,4763,0,363,0,0.0,741.0,4,3,19
2023-03-03 20:00:00+00:00,22670,12612,9364,4983,0,694,0,0.0,680.0,4,3,20
2023-03-03 21:00:00+00:00,22009,11448,9817,5527,0,744,0,0.0,560.62,4,3,21
2023-03-03 22:00:00+00:00,20089,9792,10080,5913,0,217,0,0.0,560.21,4,3,22
2023-03-03 23:00:00+00:00,18425,8084,10340,6189,0,1,0,0.0,500.0,4,3,23
2023-03-04 00:00:00+00:00,17784,7315,10598,6483,0,-129,0,0.0,453.67,5,3,0
2023-03-04 01:00:00+00:00,17331,6588,10814,6695,0,-71,0,0.0,440.0,5,3,1
2023-03-04 02:00:00+00:00,16943,6482,10745,6671,0,-284,0,0.0,455.0,5,3,2
2023-03-04 03:00:00+00:00,16555,6262,10584,6474,0,-291,0,0.0,450.0,5,3,3
2023-03-04 04:00:00+00:00,16393,6571,10111,6043,0,-289,0,0.0,463.45,5,3,4
2023-03-04 05:00:00+00:00,16122,6682,9704,5602,0,-264,0,0.0,450.0,5,3,5
2023-03-04 06:00:00+00:00,15920,6600,9405,5348,0,-85,0,0.0,463.45,5,3,6
2023-03-04 07:00:00+00:00,15709,6489,9602,5481,65,-382,0,0.0,490.0,5,3,7
2023-03-04 08:00:00+00:00,16435,6768,10020,5602,622,-353,427,0.0,503.0,5,3,8
2023-03-04 09:00:00+00:00,17516,7899,10068,5551,861,-451,427,0.0,503.0,5,3,9
2023-03-04 10:00:00+00:00,18349,8445,10137,5473,1279,-234,427,0.0,480.0,5,3,10
2023-03-04 11:00:00+00:00,18505,7600,10906,6139,1487,-1,427,0.0,460.71,5,3,11
2023-03-04 12:00:00+00:00,18801,7594,11259,6539,1519,-52,427,0.0,457.0,5,3,12
2023-03-04 13:00:00+00:00,18506,6887,11858,6924,2096,-239,427,0.0,437.0,5,3,13
2023-03-04 14:00:00+00:00,18380,6727,11889,6923,2235,-236,427,0.0,461.0,5,3,14
2023-03-04 15:00:00+00:00,18181,6541,11887,6959,2037,-247,427,0.0,503.0,5,3,15
2023-03-04 16:00:00+00:00,18019,6789,11312,6621,1411,-82,427,0.0,535.98,5,3,16
2023-03-04 17:00:00+00:00,18311,7963,10374,5999,644,-27,202,0.0,601.11,5,3,17
2023-03-04 18:00:00+00:00,19218,10772,8965,4735,48,-519,202,0.0,670.0,5,3,18
2023-03-04 19:00:00+00:00,19887,12992,7903,3618,0,-1008,202,0.0,677.9,5,3,19
2023-03-04 20:00:00+00:00,19308,12002,7492,3206,0,-186,202,0.0,643.0,5,3,20
2023-03-04 21:00:00+00:00,18688,10925,7203,2964,0,560,202,0.0,590.0,5,3,21
2023-03-04 22:00:00+00:00,17535,9940,7269,3070,0,326,0,0.0,560.0,5,3,22
2023-03-04 23:00:00+00:00,16462,9127,7100,2905,0,236,0,0.0,508.0,5,3,23
2023-03-05 00:00:00+00:00,15403,8121,6873,2763,0,409,0,0.0,521.11,6,3,0
2023-03-05 01:00:00+00:00,14559,7726,6811,2631,0,23,0,0.0,501.0,6,3,1
2023-03-05 02:00:00+00:00,14017,7106,6872,2718,0,38,0,0.0,471.11,6,3,2
2023-03-05 03:00:00+00:00,13654,7098,6876,2722,0,-320,0,0.0,462.39,6,3,3
2023-03-05 04:00:00+00:00,13480,7213,6801,2646,0,-534,0,0.0,462.07,6,3,4
2023-03-05 05:00:00+00:00,13498,7048,6796,2640,0,-346,0,0.0,470.0,6,3,5
2023-03-05 06:00:00+00:00,13585,6885,7019,2862,0,-319,0,0.0,470.0,6,3,6
2023-03-05 07:00:00+00:00,13521,6610,7319,3039,152,-408,0,0.0,490.0,6,3,7
2023-03-05 08:00:00+00:00,14079,6963,7803,3129,1078,-687,861,0.0,504.0,6,3,8
2023-03-05 09:00:00+00:00,14851,7568,8070,3071,1952,-787,861,0.0,490.0,6,3,9
2023-03-05 10:00:00+00:00,15771,8363,8152,2928,2465,-745,861,0.0,477.93,6,3,10
2023-03-05 11:00:00+00:00,16248,8752,8566,3265,2647,-1069,859,0.0,469.0,6,3,11
2023-03-05 12:00:00+00:00,16564,8937,8861,3573,2612,-1233,859,0.0,462.07,6,3,12
2023-03-05 13:00:00+00:00,16895,9495,8544,3288,2525,-1145,859,0.0,462.07,6,3,13
2023-03-05 14:00:00+00:00,17420,10577,7723,2668,2049,-879,859,0.0,480.0,6,3,14
2023-03-05 15:00:00+00:00,17346,10715,7102,2233,1610,-471,1020,0.0,512.0,6,3,15
2023-03-05 16:00:00+00:00,16836,10940,6619,1886,1194,-723,1020,0.0,544.13,6,3,16
2023-03-05 17:00:00+00:00,16514,10150,6850,2367,579,-486,420,0.0,658.9,6,3,17
2023-03-05 18:00:00+00:00,17328,10655,6829,2499,43,-156,420,0.0,695.0,6,3,18
2023-03-05 19:00:00+00:00,18501,12451,6525,2116,0,-475,420,0.0,710.0,6,3,19
2023-03-05 20:00:00+00:00,18626,12743,6625,2248,0,-742,420,0.0,681.9,6,3,20
2023-03-05 21:00:00+00:00,17994,12320,6737,2417,0,-1063,420,0.0,655.0,6,3,21
2023-03-05 22:00:00+00:00,17288,11193,6938,2622,0,-843,0,0.0,615.0,6,3,22
2023-03-05 23:00:00+00:00,16351,10087,7041,2800,0,-777,0,0.0,542.78,6,3,23
2023-03-06 00:00:00+00:00,15792,10053,6956,2723,0,-1217,0,0.0,579.0,0,3,0
2023-03-06 01:00:00+00:00,15941,10245,6522,2274,0,-826,0,0.0,562.0,0,3,1
2023-03-06 02:00:00+00:00,15623,9637,6466,2205,0,-480,0,0.0,555.1,0,3,2
2023-03-06 03:00:00+00:00,15530,9926,6209,2000,0,-605,0,0.0,563.0,0,3,3
2023-03-06 04:00:00+00:00,15640,9903,6109,1897,0,-372,0,0.0,565.0,0,3,4
2023-03-06 05:00:00+00:00,16163,10522,6067,1854,0,-426,0,0.0,611.96,0,3,5
2023-03-06 06:00:00+00:00,16572,10564,6142,1865,0,-134,0,0.0,760.0,0,3,6
2023-03-06 07:00:00+00:00,18258,11437,6239,1853,135,582,0,0.0,850.0,0,3,7
2023-03-06 08:00:00+00:00,20361,13894,6490,1719,975,-23,583,0.0,865.0,0,3,8
2023-03-06 09:00:00+00:00,21322,14798,6524,1386,1626,0,583,0.0,810.0,0,3,9
2023-03-06 10:00:00+00:00,21454,15187,6155,946,2171,112,583,0.0,790.0,0,3,10
2023-03-06 11:00:00+00:00,20356,14051,6395,834,3135,-90,583,0.0,768.57,0,3,11
2023-03-06 12:00:00+00:00,20049,12121,6547,842,3496,1381,583,0.0,760.0,0,3,12
2023-03-06 13:00:00+00:00,20108,12064,6594,1093,3058,1450,527,0.0,775.0,0,3,13
2023-03-06 14:00:00+00:00,20569,12315,6098,913,2344,2156,358,0.0,775.0,0,3,14
2023-03-06 15:00:00+00:00,21005,13250,5389,615,1395,2367,358,0.0,800.0,0,3,15
2023-03-06 16:00:00+00:00,20826,13596,5137,485,1011,2093,483,0.0,825.0,0,3,16
2023-03-06 17:00:00+00:00,21001,13762,5106,613,488,2133,31,0.0,875.0,0,3,17
2023-03-06 18:00:00+00:00,21860,14409,4985,580,39,2466,149,0.0,880.0,0,3,18
2023-03-06 19:00:00+00:00,22566,15779,5202,806,0,1585,149,0.0,880.0,0,3,19
2023-03-06 20:00:00+00:00,22386,15414,5283,887,0,1689,149,0.0,849.0,0,3,20
2023-03-06 21:00:00+00:00,21747,13667,5371,1000,0,2710,0,0.0,770.0,0,3,21
2023-03-06 22:00:00+00:00,20346,12095,5618,1389,0,2633,0,0.0,700.0,0,3,22
2023-03-06 23:00:00+00:00,18952,11224,5980,1770,0,1749,0,0.0,595.0,0,3,23
2023-03-07 00:00:00+00:00,17681,9572,5924,1772,0,2186,0,0.0,560.0,1,3,0
2023-03-07 01:00:00+00:00,16469,9837,5964,1753,0,668,0,0.0,544.39,1,3,1
2023-03-07 02:00:00+00:00,15963,9197,5941,1730,0,825,0,0.0,538.35,1,3,2
2023-03-07 03:00:00+00:00,15768,8987,5921,1685,0,860,0,0.0,536.05,1,3,3
2023-03-07 04:00:00+00:00,15814,8749,6184,1937,0,881,0,0.0,536.95,1,3,4
2023-03-07 05:00:00+00:00,16155,8753,6579,2332,0,823,0,0.0,558.94,1,3,5
2023-03-07 06:00:00+00:00,17124,9438,7128,2888,0,558,0,0.0,630.0,1,3,6
2023-03-07 07:00:00+00:00,19309,11014,7827,3505,146,469,0,0.0,654.0,1,3,7
2023-03-07 08:00:00+00:00,20843,11070,9057,4260,1041,716,2185,0.0,620.0,1,3,8
2023-03-07 09:00:00+00:00,21565,11965,9630,4683,1678,-30,2186,0.0,590.0,1,3,9
2023-03-07 10:00:00+00:00,21334,11332,9957,4981,1996,45,2186,0.0,535.03,1,3,10
2023-03-07 11:00:00+00:00,20483,10317,10952,5625,2850,-786,2178,0.0,520.0,1,3,11
